country,year,matrix,organism,antibiotic,percent_resistant,n_isolates,antibiotic_class,matrix_group
Austria,2024,laying_hens,S. Enteritidis,TMP,0.0,15.0,Trimethoprim,animal
Austria,2024,laying_hens,S. Infantis,AMK,16.7,6.0,Aminoglycosides,animal
Austria,2024,laying_hens,S. Infantis,AMP,0.0,6.0,Penicillins,animal
Austria,2024,laying_hens,S. Infantis,AZM,0.0,6.0,Macrolides,animal
Austria,2024,laying_hens,S. Infantis,CAZ,0.0,6.0,Cephalosporins,animal
Austria,2024,laying_hens,S. Infantis,CHL,0.0,6.0,Phenicols,animal
Austria,2024,laying_hens,S. Infantis,CIP,16.7,6.0,Fluoroquinolones,animal
Austria,2024,laying_hens,S. Infantis,COL,0.0,6.0,Polymyxins,animal
Austria,2024,laying_hens,S. Infantis,CTX,0.0,6.0,Cephalosporins,animal
Austria,2024,laying_hens,S. Infantis,GEN,0.0,6.0,Aminoglycosides,animal
Austria,2024,laying_hens,S. Infantis,MEM,0.0,6.0,Carbapenems,animal
Austria,2024,laying_hens,S. Infantis,NAL,16.7,6.0,Quinolones,animal
Austria,2024,laying_hens,S. Infantis,SMX,16.7,6.0,Sulfonamides,animal
Austria,2024,laying_hens,S. Infantis,TET,16.7,6.0,Tetracyclines,animal
Austria,2024,laying_hens,S. Infantis,TGC,16.7,6.0,Tetracyclines,animal
Austria,2024,laying_hens,S. Infantis,TMP,0.0,6.0,Trimethoprim,animal
Austria,2024,laying_hens,Salmonella spp.,AMK,4.7,64.0,Aminoglycosides,animal
Austria,2024,laying_hens,Salmonella spp.,AMP,7.8,64.0,Penicillins,animal
Austria,2024,laying_hens,Salmonella spp.,AZM,0.0,64.0,Macrolides,animal
Austria,2024,laying_hens,Salmonella spp.,CAZ,0.0,64.0,Cephalosporins,animal
Austria,2024,laying_hens,Salmonella spp.,CHL,0.0,64.0,Phenicols,animal
Austria,2024,laying_hens,Salmonella spp.,CIP,3.1,64.0,Fluoroquinolones,animal
Austria,2024,laying_hens,Salmonella spp.,COL,0.0,64.0,Polymyxins,animal
Austria,2024,laying_hens,Salmonella spp.,CTX,0.0,64.0,Cephalosporins,animal
Austria,2024,laying_hens,Salmonella spp.,GEN,0.0,64.0,Aminoglycosides,animal
Austria,2024,laying_hens,Salmonella spp.,MEM,0.0,64.0,Carbapenems,animal
Austria,2024,laying_hens,Salmonella spp.,NAL,3.1,64.0,Quinolones,animal
Austria,2024,laying_hens,Salmonella spp.,SMX,9.4,64.0,Sulfonamides,animal
Austria,2024,laying_hens,Salmonella spp.,TET,9.4,64.0,Tetracyclines,animal
Austria,2024,laying_hens,Salmonella spp.,TGC,1.6,64.0,Tetracyclines,animal
Austria,2024,laying_hens,Salmonella spp.,TMP,0.0,64.0,Trimethoprim,animal
Austria,2024,turkey_meat,E. coli (ESBL/AmpC),AmpC_PHENO,6.9,173.0,Other,meat
Austria,2024,turkey_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,18.2,173.0,Other,meat
Austria,2024,turkey_meat,E. coli (ESBL/AmpC),ESBL_PHENO,29.5,173.0,Other,meat
Austria,2024,turkeys,C. coli,CHL,0.0,19.0,Phenicols,animal
Austria,2024,turkeys,C. coli,CIP,78.9,19.0,Fluoroquinolones,animal
Austria,2024,turkeys,C. coli,ERY,5.3,19.0,Macrolides,animal
Austria,2024,turkeys,C. coli,ETP,73.7,19.0,Carbapenems,animal
Austria,2024,turkeys,C. coli,GEN,0.0,19.0,Aminoglycosides,animal
Austria,2024,turkeys,C. coli,TET,78.9,19.0,Tetracyclines,animal
Austria,2024,turkeys,C. jejuni,CHL,0.0,47.0,Phenicols,animal
Austria,2024,turkeys,C. jejuni,CIP,78.7,47.0,Fluoroquinolones,animal
Austria,2024,turkeys,C. jejuni,ERY,0.0,47.0,Macrolides,animal
Austria,2024,turkeys,C. jejuni,ETP,10.6,47.0,Carbapenems,animal
Austria,2024,turkeys,C. jejuni,GEN,0.0,47.0,Aminoglycosides,animal
Austria,2024,turkeys,C. jejuni,TET,48.9,47.0,Tetracyclines,animal
Austria,2024,turkeys,E. coli,AMK,0.0,108.0,Aminoglycosides,animal
Austria,2024,turkeys,E. coli,AMP,28.7,108.0,Penicillins,animal
Austria,2024,turkeys,E. coli,AZM,0.0,108.0,Macrolides,animal
Austria,2024,turkeys,E. coli,CAZ,0.0,108.0,Cephalosporins,animal
Austria,2024,turkeys,E. coli,CHL,3.7,108.0,Phenicols,animal
Austria,2024,turkeys,E. coli,CIP,18.5,108.0,Fluoroquinolones,animal
Austria,2024,turkeys,E. coli,COL,0.0,108.0,Polymyxins,animal
Austria,2024,turkeys,E. coli,CTX,0.9,108.0,Cephalosporins,animal
Austria,2024,turkeys,E. coli,GEN,0.9,108.0,Aminoglycosides,animal
Austria,2024,turkeys,E. coli,MEM,0.0,108.0,Carbapenems,animal
Austria,2024,turkeys,E. coli,NAL,14.8,108.0,Quinolones,animal
Austria,2024,turkeys,E. coli,SMX,14.8,108.0,Sulfonamides,animal
Austria,2024,turkeys,E. coli,TET,20.4,108.0,Tetracyclines,animal
Austria,2024,turkeys,E. coli,TGC,0.0,108.0,Tetracyclines,animal
Austria,2024,turkeys,E. coli,TMP,11.1,108.0,Trimethoprim,animal
Austria,2024,turkeys,E. coli (ESBL/AmpC),AmpC_PHENO,7.0,158.0,Other,animal
Austria,2024,turkeys,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,9.5,158.0,Other,animal
Austria,2024,turkeys,E. coli (ESBL/AmpC),ESBL_PHENO,12.0,158.0,Other,animal
Austria,2024,turkeys,S. Enteritidis,AMK,0.0,3.0,Aminoglycosides,animal
Austria,2024,turkeys,S. Enteritidis,AMP,33.3,3.0,Penicillins,animal
Austria,2024,turkeys,S. Enteritidis,AZM,0.0,3.0,Macrolides,animal
Austria,2024,turkeys,S. Enteritidis,CAZ,0.0,3.0,Cephalosporins,animal
Austria,2024,turkeys,S. Enteritidis,CHL,0.0,3.0,Phenicols,animal
Austria,2024,turkeys,S. Enteritidis,CIP,66.7,3.0,Fluoroquinolones,animal
Austria,2024,turkeys,S. Enteritidis,COL,0.0,3.0,Polymyxins,animal
Austria,2024,turkeys,S. Enteritidis,CTX,0.0,3.0,Cephalosporins,animal
Austria,2024,turkeys,S. Enteritidis,GEN,0.0,3.0,Aminoglycosides,animal
Austria,2024,turkeys,S. Enteritidis,MEM,0.0,3.0,Carbapenems,animal
Austria,2024,turkeys,S. Enteritidis,NAL,66.7,3.0,Quinolones,animal
Austria,2024,turkeys,S. Enteritidis,SMX,0.0,3.0,Sulfonamides,animal
Austria,2024,turkeys,S. Enteritidis,TET,33.3,3.0,Tetracyclines,animal
Austria,2024,turkeys,S. Enteritidis,TGC,0.0,3.0,Tetracyclines,animal
Austria,2024,turkeys,S. Enteritidis,TMP,0.0,3.0,Trimethoprim,animal
Austria,2024,turkeys,S. Infantis,AMK,25.0,4.0,Aminoglycosides,animal
Austria,2024,turkeys,S. Infantis,AMP,0.0,4.0,Penicillins,animal
Austria,2024,turkeys,S. Infantis,AZM,0.0,4.0,Macrolides,animal
Austria,2024,turkeys,S. Infantis,CAZ,0.0,4.0,Cephalosporins,animal
Austria,2024,turkeys,S. Infantis,CHL,0.0,4.0,Phenicols,animal
Austria,2024,turkeys,S. Infantis,CIP,0.0,4.0,Fluoroquinolones,animal
Austria,2024,turkeys,S. Infantis,COL,0.0,4.0,Polymyxins,animal
Austria,2024,turkeys,S. Infantis,CTX,0.0,4.0,Cephalosporins,animal
Austria,2024,turkeys,S. Infantis,GEN,0.0,4.0,Aminoglycosides,animal
Austria,2024,turkeys,S. Infantis,MEM,0.0,4.0,Carbapenems,animal
Austria,2024,turkeys,S. Infantis,NAL,0.0,4.0,Quinolones,animal
Austria,2024,turkeys,S. Infantis,SMX,0.0,4.0,Sulfonamides,animal
Austria,2024,turkeys,S. Infantis,TET,0.0,4.0,Tetracyclines,animal
Austria,2024,turkeys,S. Infantis,TGC,0.0,4.0,Tetracyclines,animal
Austria,2024,turkeys,S. Infantis,TMP,0.0,4.0,Trimethoprim,animal
Austria,2024,turkeys,Salmonella spp.,AMK,20.0,30.0,Aminoglycosides,animal
Austria,2024,turkeys,Salmonella spp.,AMP,10.0,30.0,Penicillins,animal
Austria,2024,turkeys,Salmonella spp.,AZM,0.0,30.0,Macrolides,animal
Austria,2024,turkeys,Salmonella spp.,CAZ,0.0,30.0,Cephalosporins,animal
Austria,2024,turkeys,Salmonella spp.,CHL,0.0,30.0,Phenicols,animal
Austria,2024,turkeys,Salmonella spp.,CIP,13.3,30.0,Fluoroquinolones,animal
Austria,2024,turkeys,Salmonella spp.,COL,0.0,30.0,Polymyxins,animal
Austria,2024,turkeys,Salmonella spp.,CTX,0.0,30.0,Cephalosporins,animal
Austria,2024,turkeys,Salmonella spp.,GEN,0.0,30.0,Aminoglycosides,animal
Austria,2024,turkeys,Salmonella spp.,MEM,0.0,30.0,Carbapenems,animal
Austria,2024,turkeys,Salmonella spp.,NAL,10.0,30.0,Quinolones,animal
Austria,2024,turkeys,Salmonella spp.,SMX,3.3,30.0,Sulfonamides,animal
Austria,2024,turkeys,Salmonella spp.,TET,6.7,30.0,Tetracyclines,animal
Austria,2024,turkeys,Salmonella spp.,TGC,0.0,30.0,Tetracyclines,animal
Austria,2024,turkeys,Salmonella spp.,TMP,0.0,30.0,Trimethoprim,animal
Belgium,2023,bovine_meat,E. coli (ESBL/AmpC),AmpC_PHENO,2.13,313.0,Other,meat
Belgium,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,1.595,313.0,Other,meat
Belgium,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_PHENO,1.06,313.0,Other,meat
Belgium,2023,cattle,C. coli,CHL,8.0,87.0,Phenicols,animal
Belgium,2023,cattle,C. coli,CIP,94.3,87.0,Fluoroquinolones,animal
Belgium,2023,cattle,C. coli,ERY,75.9,87.0,Macrolides,animal
Belgium,2023,cattle,C. coli,ETP,52.9,87.0,Carbapenems,animal
Belgium,2023,cattle,C. coli,GEN,11.5,87.0,Aminoglycosides,animal
Belgium,2023,cattle,C. coli,TET,96.6,87.0,Tetracyclines,animal
Belgium,2023,cattle,C. jejuni,CHL,0.0,163.0,Phenicols,animal
Belgium,2023,cattle,C. jejuni,CIP,57.1,163.0,Fluoroquinolones,animal
Belgium,2023,cattle,C. jejuni,ERY,5.5,163.0,Macrolides,animal
Belgium,2023,cattle,C. jejuni,ETP,6.7,163.0,Carbapenems,animal
Belgium,2023,cattle,C. jejuni,GEN,4.9,163.0,Aminoglycosides,animal
Belgium,2023,cattle,C. jejuni,TET,92.6,163.0,Tetracyclines,animal
Belgium,2023,cattle,E. coli,AMK,0.0,171.0,Aminoglycosides,animal
Belgium,2023,cattle,E. coli,AMP,42.7,171.0,Penicillins,animal
Belgium,2023,cattle,E. coli,AZM,3.5,171.0,Macrolides,animal
Belgium,2023,cattle,E. coli,CAZ,0.0,171.0,Cephalosporins,animal
Belgium,2023,cattle,E. coli,CHL,29.2,171.0,Phenicols,animal
Belgium,2023,cattle,E. coli,CIP,17.5,171.0,Fluoroquinolones,animal
Belgium,2023,cattle,E. coli,COL,1.2,171.0,Polymyxins,animal
Belgium,2023,cattle,E. coli,CTX,0.0,171.0,Cephalosporins,animal
Belgium,2023,cattle,E. coli,GEN,8.2,171.0,Aminoglycosides,animal
Belgium,2023,cattle,E. coli,MEM,0.0,171.0,Carbapenems,animal
Belgium,2023,cattle,E. coli,NAL,8.8,171.0,Quinolones,animal
Belgium,2023,cattle,E. coli,SMX,36.3,171.0,Sulfonamides,animal
Belgium,2023,cattle,E. coli,TET,47.4,171.0,Tetracyclines,animal
Belgium,2023,cattle,E. coli,TGC,1.8,171.0,Tetracyclines,animal
Belgium,2023,cattle,E. coli,TMP,37.4,171.0,Trimethoprim,animal
Belgium,2023,cattle,E. coli (ESBL/AmpC),AmpC_PHENO,5.05,312.0,Other,animal
Belgium,2023,cattle,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,32.66,312.0,Other,animal
Belgium,2023,cattle,E. coli (ESBL/AmpC),ESBL_PHENO,60.27,312.0,Other,animal
Belgium,2023,cattle,E. faecalis,AMP,0.0,90.0,Penicillins,animal
Belgium,2023,cattle,E. faecalis,CHL,55.5555555555556,90.0,Phenicols,animal
Belgium,2023,cattle,E. faecalis,CIP,2.2222222222222197,90.0,Fluoroquinolones,animal
Belgium,2023,cattle,E. faecalis,DPT,0.0,90.0,Lipopeptides,animal
Belgium,2023,cattle,E. faecalis,ERY,83.3333333333333,90.0,Macrolides,animal
Belgium,2023,cattle,E. faecalis,GEN,17.7777777777778,90.0,Aminoglycosides,animal
Belgium,2023,cattle,E. faecalis,LZD,12.2222222222222,90.0,Oxazolidinones,animal
Belgium,2023,cattle,E. faecalis,QDA,100.0,90.0,Streptogramins,animal
Belgium,2023,cattle,E. faecalis,TEC,0.0,90.0,Glycopeptides,animal
Belgium,2023,cattle,E. faecalis,TET,91.1111111111111,90.0,Tetracyclines,animal
Belgium,2023,cattle,E. faecalis,TGC,0.0,90.0,Tetracyclines,animal
Belgium,2023,cattle,E. faecalis,VAN,0.0,90.0,Glycopeptides,animal
Belgium,2023,cattle,E. faecium,AMP,12.3188405797101,138.0,Penicillins,animal
Belgium,2023,cattle,E. faecium,CHL,2.1739130434782603,138.0,Phenicols,animal
Belgium,2023,cattle,E. faecium,CIP,0.0,138.0,Fluoroquinolones,animal
Belgium,2023,cattle,E. faecium,DPT,0.0,138.0,Lipopeptides,animal
Belgium,2023,cattle,E. faecium,ERY,47.8260869565217,138.0,Macrolides,animal
Belgium,2023,cattle,E. faecium,GEN,0.7246376811594201,138.0,Aminoglycosides,animal
Belgium,2023,cattle,E. faecium,LZD,0.7246376811594201,138.0,Oxazolidinones,animal
Belgium,2023,cattle,E. faecium,QDA,82.6086956521739,138.0,Streptogramins,animal
Belgium,2023,cattle,E. faecium,TEC,0.0,138.0,Glycopeptides,animal
Belgium,2023,cattle,E. faecium,TET,54.347826086956495,138.0,Tetracyclines,animal
Belgium,2023,cattle,E. faecium,TGC,0.0,138.0,Tetracyclines,animal
Belgium,2023,cattle,E. faecium,VAN,0.0,138.0,Glycopeptides,animal
Belgium,2023,cattle,S. Typhimurium,AMK,0.0,2.0,Aminoglycosides,animal
Belgium,2023,cattle,S. Typhimurium,AMP,0.0,2.0,Penicillins,animal
Belgium,2023,cattle,S. Typhimurium,AZM,0.0,2.0,Macrolides,animal
Belgium,2023,cattle,S. Typhimurium,CAZ,0.0,2.0,Cephalosporins,animal
Belgium,2023,cattle,S. Typhimurium,CHL,0.0,2.0,Phenicols,animal
Belgium,2023,cattle,S. Typhimurium,CIP,0.0,2.0,Fluoroquinolones,animal
Belgium,2023,cattle,S. Typhimurium,COL,0.0,2.0,Polymyxins,animal
Belgium,2023,cattle,S. Typhimurium,CTX,0.0,2.0,Cephalosporins,animal
Belgium,2023,cattle,S. Typhimurium,GEN,0.0,2.0,Aminoglycosides,animal
Belgium,2023,cattle,S. Typhimurium,MEM,0.0,2.0,Carbapenems,animal
Belgium,2023,cattle,S. Typhimurium,NAL,0.0,2.0,Quinolones,animal
Belgium,2023,cattle,S. Typhimurium,SMX,100.0,2.0,Sulfonamides,animal
Belgium,2023,cattle,S. Typhimurium,TET,100.0,2.0,Tetracyclines,animal
Belgium,2023,cattle,S. Typhimurium,TGC,0.0,2.0,Tetracyclines,animal
Belgium,2023,cattle,S. Typhimurium,TMP,0.0,2.0,Trimethoprim,animal
Belgium,2023,cattle,S. Typhimurium (mono),AMK,0.0,1.0,Aminoglycosides,animal
Belgium,2023,cattle,S. Typhimurium (mono),AMP,100.0,1.0,Penicillins,animal
Belgium,2023,cattle,S. Typhimurium (mono),AZM,0.0,1.0,Macrolides,animal
Belgium,2023,cattle,S. Typhimurium (mono),CAZ,0.0,1.0,Cephalosporins,animal
Belgium,2023,cattle,S. Typhimurium (mono),CHL,100.0,1.0,Phenicols,animal
Belgium,2023,cattle,S. Typhimurium (mono),CIP,0.0,1.0,Fluoroquinolones,animal
Belgium,2023,cattle,S. Typhimurium (mono),COL,0.0,1.0,Polymyxins,animal
Belgium,2023,cattle,S. Typhimurium (mono),CTX,0.0,1.0,Cephalosporins,animal
Belgium,2023,cattle,S. Typhimurium (mono),GEN,0.0,1.0,Aminoglycosides,animal
Belgium,2023,cattle,S. Typhimurium (mono),MEM,0.0,1.0,Carbapenems,animal
Belgium,2023,cattle,S. Typhimurium (mono),NAL,0.0,1.0,Quinolones,animal
Belgium,2023,cattle,S. Typhimurium (mono),SMX,100.0,1.0,Sulfonamides,animal
Belgium,2023,cattle,S. Typhimurium (mono),TET,0.0,1.0,Tetracyclines,animal
Belgium,2023,cattle,S. Typhimurium (mono),TGC,0.0,1.0,Tetracyclines,animal
Belgium,2023,cattle,S. Typhimurium (mono),TMP,100.0,1.0,Trimethoprim,animal
Belgium,2023,cattle,Salmonella spp.,AMK,0.0,3.0,Aminoglycosides,animal
Belgium,2023,cattle,Salmonella spp.,AMP,33.333,3.0,Penicillins,animal
Belgium,2023,cattle,Salmonella spp.,AZM,0.0,3.0,Macrolides,animal
Belgium,2023,cattle,Salmonella spp.,CAZ,0.0,3.0,Cephalosporins,animal
Belgium,2023,cattle,Salmonella spp.,CHL,33.333,3.0,Phenicols,animal
Belgium,2023,cattle,Salmonella spp.,CIP,0.0,3.0,Fluoroquinolones,animal
Belgium,2023,cattle,Salmonella spp.,COL,0.0,3.0,Polymyxins,animal
Belgium,2023,cattle,Salmonella spp.,CTX,0.0,3.0,Cephalosporins,animal
Belgium,2023,cattle,Salmonella spp.,GEN,0.0,3.0,Aminoglycosides,animal
Belgium,2023,cattle,Salmonella spp.,MEM,0.0,3.0,Carbapenems,animal
Belgium,2023,cattle,Salmonella spp.,NAL,0.0,3.0,Quinolones,animal
Belgium,2023,cattle,Salmonella spp.,SMX,100.0,3.0,Sulfonamides,animal
Belgium,2023,cattle,Salmonella spp.,TET,66.667,3.0,Tetracyclines,animal
Belgium,2023,cattle,Salmonella spp.,TGC,0.0,3.0,Tetracyclines,animal
Belgium,2023,cattle,Salmonella spp.,TMP,33.333,3.0,Trimethoprim,animal
Belgium,2023,pig_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.64,312.0,Other,meat
Belgium,2023,pig_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.96,312.0,Other,meat
Belgium,2023,pig_meat,E. coli (ESBL/AmpC),ESBL_PHENO,1.28,312.0,Other,meat
Belgium,2023,pigs,C. coli,CHL,1.7,172.0,Phenicols,animal
Belgium,2023,pigs,C. coli,CIP,40.1,172.0,Fluoroquinolones,animal
Belgium,2023,pigs,C. coli,ERY,9.9,172.0,Macrolides,animal
Belgium,2023,pigs,C. coli,ETP,7.0,172.0,Carbapenems,animal
Belgium,2023,pigs,C. coli,GEN,0.6,172.0,Aminoglycosides,animal
Belgium,2023,pigs,C. coli,TET,76.7,172.0,Tetracyclines,animal
Belgium,2023,pigs,E. coli,AMK,1.1,176.0,Aminoglycosides,animal
Belgium,2023,pigs,E. coli,AMP,31.3,176.0,Penicillins,animal
Belgium,2023,pigs,E. coli,AZM,1.1,176.0,Macrolides,animal
Belgium,2023,pigs,E. coli,CAZ,0.0,176.0,Cephalosporins,animal
Belgium,2023,pigs,E. coli,CHL,17.0,176.0,Phenicols,animal
Belgium,2023,pigs,E. coli,CIP,6.8,176.0,Fluoroquinolones,animal
Belgium,2023,pigs,E. coli,COL,0.0,176.0,Polymyxins,animal
Belgium,2023,pigs,E. coli,CTX,0.0,176.0,Cephalosporins,animal
Belgium,2023,pigs,E. coli,GEN,2.3,176.0,Aminoglycosides,animal
Belgium,2023,pigs,E. coli,MEM,0.0,176.0,Carbapenems,animal
Belgium,2023,pigs,E. coli,NAL,5.7,176.0,Quinolones,animal
Belgium,2023,pigs,E. coli,SMX,34.7,176.0,Sulfonamides,animal
Belgium,2023,pigs,E. coli,TET,29.0,176.0,Tetracyclines,animal
Belgium,2023,pigs,E. coli,TGC,1.1,176.0,Tetracyclines,animal
Belgium,2023,pigs,E. coli,TMP,30.1,176.0,Trimethoprim,animal
Belgium,2023,pigs,E. coli (ESBL/AmpC),AmpC_PHENO,4.93,311.0,Other,animal
Belgium,2023,pigs,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,13.315,311.0,Other,animal
Belgium,2023,pigs,E. coli (ESBL/AmpC),ESBL_PHENO,21.7,311.0,Other,animal
Belgium,2023,pigs,E. faecalis,AMP,0.0,56.0,Penicillins,animal
Belgium,2023,pigs,E. faecalis,CHL,17.8571428571429,56.0,Phenicols,animal
Belgium,2023,pigs,E. faecalis,CIP,1.78571428571429,56.0,Fluoroquinolones,animal
Belgium,2023,pigs,E. faecalis,DPT,1.78571428571429,56.0,Lipopeptides,animal
Belgium,2023,pigs,E. faecalis,ERY,41.0714285714286,56.0,Macrolides,animal
Belgium,2023,pigs,E. faecalis,GEN,8.92857142857143,56.0,Aminoglycosides,animal
Belgium,2023,pigs,E. faecalis,LZD,1.78571428571429,56.0,Oxazolidinones,animal
Belgium,2023,pigs,E. faecalis,QDA,100.0,56.0,Streptogramins,animal
Belgium,2023,pigs,E. faecalis,TEC,0.0,56.0,Glycopeptides,animal
Belgium,2023,pigs,E. faecalis,TET,55.357142857142904,56.0,Tetracyclines,animal
Belgium,2023,pigs,E. faecalis,TGC,0.0,56.0,Tetracyclines,animal
Belgium,2023,pigs,E. faecalis,VAN,0.0,56.0,Glycopeptides,animal
Belgium,2023,pigs,E. faecium,AMP,6.58682634730539,167.0,Penicillins,animal
Belgium,2023,pigs,E. faecium,CHL,1.79640718562874,167.0,Phenicols,animal
Belgium,2023,pigs,E. faecium,CIP,2.9940119760479,167.0,Fluoroquinolones,animal
Belgium,2023,pigs,E. faecium,DPT,0.0,167.0,Lipopeptides,animal
Belgium,2023,pigs,E. faecium,ERY,10.7784431137725,167.0,Macrolides,animal
Belgium,2023,pigs,E. faecium,GEN,0.598802395209581,167.0,Aminoglycosides,animal
Belgium,2023,pigs,E. faecium,LZD,1.79640718562874,167.0,Oxazolidinones,animal
Belgium,2023,pigs,E. faecium,QDA,79.6407185628743,167.0,Streptogramins,animal
Belgium,2023,pigs,E. faecium,TEC,0.0,167.0,Glycopeptides,animal
Belgium,2023,pigs,E. faecium,TET,41.3173652694611,167.0,Tetracyclines,animal
Belgium,2023,pigs,E. faecium,TGC,0.0,167.0,Tetracyclines,animal
Belgium,2023,pigs,E. faecium,VAN,0.0,167.0,Glycopeptides,animal
Belgium,2023,pigs,S. Derby,AMK,0.0,9.0,Aminoglycosides,animal
Belgium,2023,pigs,S. Derby,AMP,33.3,9.0,Penicillins,animal
Belgium,2023,pigs,S. Derby,AZM,0.0,9.0,Macrolides,animal
Belgium,2023,pigs,S. Derby,CAZ,0.0,9.0,Cephalosporins,animal
Belgium,2023,pigs,S. Derby,CHL,11.1,9.0,Phenicols,animal
Belgium,2023,pigs,S. Derby,CIP,11.1,9.0,Fluoroquinolones,animal
Belgium,2023,pigs,S. Derby,COL,0.0,9.0,Polymyxins,animal
Belgium,2023,pigs,S. Derby,CTX,0.0,9.0,Cephalosporins,animal
Belgium,2023,pigs,S. Derby,GEN,11.1,9.0,Aminoglycosides,animal
Belgium,2023,pigs,S. Derby,MEM,0.0,9.0,Carbapenems,animal
Belgium,2023,pigs,S. Derby,NAL,11.1,9.0,Quinolones,animal
Belgium,2023,pigs,S. Derby,SMX,22.2,9.0,Sulfonamides,animal
Belgium,2023,pigs,S. Derby,TET,11.1,9.0,Tetracyclines,animal
Belgium,2023,pigs,S. Derby,TGC,0.0,9.0,Tetracyclines,animal
Belgium,2023,pigs,S. Derby,TMP,22.2,9.0,Trimethoprim,animal
Belgium,2023,pigs,S. Typhimurium,AMK,0.0,12.0,Aminoglycosides,animal
Belgium,2023,pigs,S. Typhimurium,AMP,75.0,12.0,Penicillins,animal
Belgium,2023,pigs,S. Typhimurium,AZM,0.0,12.0,Macrolides,animal
Belgium,2023,pigs,S. Typhimurium,CAZ,0.0,12.0,Cephalosporins,animal
Belgium,2023,pigs,S. Typhimurium,CHL,16.7,12.0,Phenicols,animal
Belgium,2023,pigs,S. Typhimurium,CIP,0.0,12.0,Fluoroquinolones,animal
Belgium,2023,pigs,S. Typhimurium,COL,0.0,12.0,Polymyxins,animal
Belgium,2023,pigs,S. Typhimurium,CTX,0.0,12.0,Cephalosporins,animal
Belgium,2023,pigs,S. Typhimurium,GEN,0.0,12.0,Aminoglycosides,animal
Belgium,2023,pigs,S. Typhimurium,MEM,0.0,12.0,Carbapenems,animal
Belgium,2023,pigs,S. Typhimurium,NAL,0.0,12.0,Quinolones,animal
Belgium,2023,pigs,S. Typhimurium,SMX,50.0,12.0,Sulfonamides,animal
Belgium,2023,pigs,S. Typhimurium,TET,50.0,12.0,Tetracyclines,animal
Belgium,2023,pigs,S. Typhimurium,TGC,0.0,12.0,Tetracyclines,animal
Belgium,2023,pigs,S. Typhimurium,TMP,50.0,12.0,Trimethoprim,animal
Belgium,2023,pigs,S. Typhimurium (mono),AMK,0.0,14.0,Aminoglycosides,animal
Belgium,2023,pigs,S. Typhimurium (mono),AMP,78.6,14.0,Penicillins,animal
Belgium,2023,pigs,S. Typhimurium (mono),AZM,0.0,14.0,Macrolides,animal
Belgium,2023,pigs,S. Typhimurium (mono),CAZ,0.0,14.0,Cephalosporins,animal
Belgium,2023,pigs,S. Typhimurium (mono),CHL,28.6,14.0,Phenicols,animal
Belgium,2023,pigs,S. Typhimurium (mono),CIP,0.0,14.0,Fluoroquinolones,animal
Belgium,2023,pigs,S. Typhimurium (mono),COL,0.0,14.0,Polymyxins,animal
Belgium,2023,pigs,S. Typhimurium (mono),CTX,0.0,14.0,Cephalosporins,animal
Belgium,2023,pigs,S. Typhimurium (mono),GEN,0.0,14.0,Aminoglycosides,animal
Belgium,2023,pigs,S. Typhimurium (mono),MEM,0.0,14.0,Carbapenems,animal
Belgium,2023,pigs,S. Typhimurium (mono),NAL,0.0,14.0,Quinolones,animal
Belgium,2023,pigs,S. Typhimurium (mono),SMX,78.6,14.0,Sulfonamides,animal
Belgium,2023,pigs,S. Typhimurium (mono),TET,71.4,14.0,Tetracyclines,animal
Belgium,2023,pigs,S. Typhimurium (mono),TGC,7.1,14.0,Tetracyclines,animal
Belgium,2023,pigs,S. Typhimurium (mono),TMP,28.6,14.0,Trimethoprim,animal
Belgium,2023,pigs,Salmonella spp.,AMK,2.2,46.0,Aminoglycosides,animal
Belgium,2023,pigs,Salmonella spp.,AMP,52.2,46.0,Penicillins,animal
Belgium,2023,pigs,Salmonella spp.,AZM,0.0,46.0,Macrolides,animal
Belgium,2023,pigs,Salmonella spp.,CAZ,0.0,46.0,Cephalosporins,animal
Belgium,2023,pigs,Salmonella spp.,CHL,17.4,46.0,Phenicols,animal
Belgium,2023,pigs,Salmonella spp.,CIP,2.2,46.0,Fluoroquinolones,animal
Belgium,2023,pigs,Salmonella spp.,COL,0.0,46.0,Polymyxins,animal
Belgium,2023,pigs,Salmonella spp.,CTX,0.0,46.0,Cephalosporins,animal
Belgium,2023,pigs,Salmonella spp.,GEN,2.2,46.0,Aminoglycosides,animal
Belgium,2023,pigs,Salmonella spp.,MEM,0.0,46.0,Carbapenems,animal
Belgium,2023,pigs,Salmonella spp.,NAL,2.2,46.0,Quinolones,animal
Belgium,2023,pigs,Salmonella spp.,SMX,43.5,46.0,Sulfonamides,animal
Belgium,2023,pigs,Salmonella spp.,TET,39.1,46.0,Tetracyclines,animal
Belgium,2023,pigs,Salmonella spp.,TGC,2.2,46.0,Tetracyclines,animal
Belgium,2023,pigs,Salmonella spp.,TMP,28.3,46.0,Trimethoprim,animal
